qasrl_id,tokens,sentence
Wiki1k:wikinews:1513779:2:0,"Coauthor Malte Stuecker of the University of Hawaii Meteorology Department reports that `` '' Our study documents that some of the largest tropical and subtropical climate trends of the past 20 years are all linked : Strengthening of the Pacific trade winds , acceleration of sea level rise [ three times faster than the global average ] in the western Pacific , eastern Pacific surface cooling , the global warming hiatus , and even the massive droughts in California '' '' .","Coauthor Malte Stuecker of the University of Hawaii Meteorology Department reports that """"Our study documents that some of the largest tropical and subtropical climate trends of the past 20 years are all linked: Strengthening of the Pacific trade winds, acceleration of sea level rise [three times faster than the global average] in the western Pacific, eastern Pacific surface cooling, the global warming hiatus, and even the massive droughts in California""""."
Wiki1k:wikinews:1513779:2:1,"His colleague cauthor Fei-Fei Jin adds , `` '' We are just starting to grasp the scope of the impacts of this global atmospheric reorganization and of the out-of phase temperature trends in the Atlantic and Pacific regions '' '' .","His colleague cauthor Fei-Fei Jin adds, """"We are just starting to grasp the scope of the impacts of this global atmospheric reorganization and of the out-of phase temperature trends in the Atlantic and Pacific regions""""."
Wiki1k:wikinews:1513779:2:2,"Work earlier this year by coauthor Matthew England , University of New South Wales , showed the stronger winds have churned up the waters of the Western Pacific Ocean , so more heat flows from the winds into the water .","Work earlier this year by coauthor Matthew England, University of New South Wales, showed the stronger winds have churned up the waters of the Western Pacific Ocean, so more heat flows from the winds into the water."
Wiki1k:wikinews:1513779:2:3,This appears to explain why global surface temperatures have recently risen more slowly .,This appears to explain why global surface temperatures have recently risen more slowly.
Wiki1k:wikinews:1513779:3:0,Coauthor Axel Timmermann of the University of Hawaii notes a further amplifying effect : `` '' Stronger trade winds in the equatorial Pacific also increase the upwelling of cold waters to the surface .,"Coauthor Axel Timmermann of the University of Hawaii notes a further amplifying effect: """"Stronger trade winds in the equatorial Pacific also increase the upwelling of cold waters to the surface."
Wiki1k:wikinews:1513779:3:1,"The resulting near-surface cooling in the eastern Pacific amplifies the Atlantic -- Pacific pressure seesaw , thus further intensifying the trade winds [ ... ] It turns out that the current generation of climate models underestimates the extent of the Atlantic -- Pacific coupling , which means that they can not properly capture the observed eastern Pacific cooling , which has contributed significantly to the leveling off , or the hiatus , in global warming . '' ''","The resulting near-surface cooling in the eastern Pacific amplifies the Atlantic--Pacific pressure seesaw, thus further intensifying the trade winds [...] It turns out that the current generation of climate models underestimates the extent of the Atlantic--Pacific coupling, which means that they cannot properly capture the observed eastern Pacific cooling, which has contributed significantly to the leveling off, or the hiatus, in global warming."""""
Wiki1k:wikinews:1513779:3:2,"As Professor England said , `` '' It will be difficult to predict when the Pacific cooling trend and its contribution to the global hiatus in surface temperatures will come to an end .","As Professor England said, """"It will be difficult to predict when the Pacific cooling trend and its contribution to the global hiatus in surface temperatures will come to an end."
Wiki1k:wikinews:1513779:3:3,"[ ... ] However , a large El Niño event is one candidate that has the potential to drive the system back to a more synchronized Atlantic/Pacific warming situation . '' ''","[...] However, a large El Niño event is one candidate that has the potential to drive the system back to a more synchronized Atlantic/Pacific warming situation."""""
Wiki1k:wikinews:1524901:0:0,"Addressing the fourth East Asia Summit Foreign Ministers '' Meeting at the ASEAN ( Association of Southeast Asian Nations ) Regional Form ( ARF ) in Naypyidaw , Myanmar on Sunday , she said `` '' India opposes the use or threat of use of force '' '' and backs the freedom of navigation with due acceptance of the 1982 United Nations Convention on the Law of the Sea .","Addressing the fourth East Asia Summit Foreign Ministers"" Meeting at the ASEAN (Association of Southeast Asian Nations) Regional Form (ARF) in Naypyidaw, Myanmar on Sunday, she said """"India opposes the use or threat of use of force"""" and backs the freedom of navigation with due acceptance of the 1982 United Nations Convention on the Law of the Sea."
Wiki1k:wikinews:1524901:0:1,She further emphasised India urges for the implementation of the guidelines within the 2002 Declaration on the Conduct of Parties in the South China Sea .,She further emphasised India urges for the implementation of the guidelines within the 2002 Declaration on the Conduct of Parties in the South China Sea.
Wiki1k:wikinews:1524901:1:0,"A petroleum company based in India , Oil and Natural Gas Corporation ( ONGC ) , operates in a number of oil blocks under South China Sea with consent of Vietnam , in the same Phu Khanh basin .","A petroleum company based in India, Oil and Natural Gas Corporation (ONGC), operates in a number of oil blocks under South China Sea with consent of Vietnam, in the same Phu Khanh basin."
Wiki1k:wikinews:1524901:1:1,The U.S. Geological Survey ( USGS ) identified that basin as potentially containing large hydrocarbon deposits .,The U.S. Geological Survey (USGS) identified that basin as potentially containing large hydrocarbon deposits.
Wiki1k:wikinews:1524901:1:2,"India '' s ONGC was given exploration permits in blocks 127 and 128 ; there are already drilling operations of US '' s ExxonMobil , three permits ; and Australian Santos , in block 123 ; as well as other operators such as Origin Energy , Chevron , Plains Exploration and Neon Energy .","India""s ONGC was given exploration permits in blocks 127 and 128; there are already drilling operations of US""s ExxonMobil, three permits; and Australian Santos, in block 123; as well as other operators such as Origin Energy, Chevron, Plains Exploration and Neon Energy."
Wiki1k:wikinews:1524901:2:0,"China has objected against the Indian presence , calling for foreign countries to stay out of the South China Sea , maintaining China '' s claims there as indisputable .","China has objected against the Indian presence, calling for foreign countries to stay out of the South China Sea, maintaining China""s claims there as indisputable."
Wiki1k:wikinews:1558109:0:0,"The announcement follows claims of responsibility from forces loyal to Libyan General Khalifa Haftar , who has been moving in support of militias involved in the widespread conflict within the country .","The announcement follows claims of responsibility from forces loyal to Libyan General Khalifa Haftar, who has been moving in support of militias involved in the widespread conflict within the country."
Wiki1k:wikinews:1558109:0:1,"Egypt has denied responsibility , with sources reporting the government of the UAE has thus far declined to comment .","Egypt has denied responsibility, with sources reporting the government of the UAE has thus far declined to comment."
